0.01	1.26490405828025	0.0956011103928043	0.126619376428963	1.62437709267665	0.0960475606168311	0.130057866334061
0.1	0.948663248883826	0.0956676760110386	0.118167499314076	1.37408831895572	0.0870752212391541	0.130079414274483
0.2	0.915685422662805	0.0881368658585099	0.126335359177549	1.35290083584423	0.0769748884625007	0.117760783952574
0.5	0.896008987840397	0.0758509156985206	0.122399896326664	1.33623890716299	0.0649889385766065	0.10170247892896
0.8	0.894093655730303	0.0696724579602152	0.120846454830224	1.33096909659929	0.060051342941984	0.106959926029446
1	0.894686032364903	0.0668977905928431	0.116899226994526	1.32938154729386	0.0579279539200102	0.110776402497367
2	0.901199754812824	0.0590353250824003	0.111028411477189	1.32924731485007	0.0518436691328191	0.0959109571576167
5	0.917175599575344	0.0499935575580558	0.10272638339246	1.34114887035769	0.0441341237091291	0.0885925000593365
10	0.932627591043274	0.0433590081866175	0.0882626756840607	1.35586435465151	0.0382572982968558	0.0756505939473024
20	0.949106370200423	0.0362502595331731	0.0861187138930318	1.36945094080422	0.0329618623316197	0.0542519886724724
30	0.958346168995703	0.0319120027985028	0.0793645823587459	1.37317369565418	0.0306918443568328	0.0478055856271622
40	0.964439303231796	0.0288777885914884	0.0750327645768613	1.37187777354701	0.0296816158227543	0.0437078568797428
50	0.968825043140737	0.0266157882476552	0.0690709083219762	1.36770726723399	0.0293135155514125	0.0453449740150397
60	0.972163283072146	0.0248591310019967	0.0687390513473986	1.36181899067614	0.0293052638200922	0.0420932095564968
70	0.974805054722926	0.0234542985200066	0.068554202340057	1.35489292945572	0.0295090730493047	0.0415771111688675
80	0.976956524345306	0.0223054881112151	0.0684597167035932	1.3473510762314	0.0298407101722145	0.0411748568146098
90	0.978747760255106	0.0213493905393046	0.0684175754693354	1.3394656545206	0.0302493137616783	0.0381330868301587
100	0.980265403786249	0.0205422998991395	0.0630823792148021	1.33141726319861	0.0307029013975752	0.0405030244630046
150	0.985370742604617	0.0178891297578605	0.0631457996836973	1.29189051102992	0.0331218207015442	0.0462517830093397
200	0.988314563856044	0.0164577886674253	0.0607008156848983	1.25661632687058	0.035313052796516	0.0408787009476726
500	0.994522195483412	0.0141781440011872	0.0606296946720486	1.12987016868185	0.0426616032040658	0.0341632321348087
1000	0.99690811242522	0.014032614334301	0.057615765092675	1.05602770288957	0.0467651447278977	0.035801096442263
