0.01	1.60681697809902	0.0376537643469581	0.0487250305340154	1.7575185417971	0.0407149427637698	0.0586023439419949
0.1	1.1023795076228	0.0475967186269105	0.06747195532685	1.35841960469062	0.051328056516559	0.0472699761339165
0.2	1.01043207952188	0.0449092894969709	0.0693133196939851	1.30714783509705	0.0470697687411894	0.0348490515867179
0.5	0.937867350535295	0.0380067130046206	0.06341989755311	1.29567732400332	0.0385325257709748	0.00745723163045231
0.8	0.919148656121694	0.0342097185827017	0.0583415260549623	1.31513914431257	0.0339821014584708	0.0126542563129021
1	0.913632704543122	0.0325547359759531	0.0581412150051991	1.32984889449555	0.0319300215476483	0.0202183989475994
2	0.906313478895218	0.0282900121772736	0.0536938514598594	1.39088107798218	0.0262705601393066	0.0206603409804124
5	0.909985024283439	0.0239999994501814	0.0560207240613883	1.46831650844653	0.0204280780635803	0.0173157541141307
10	0.91791446649187	0.0206106027372695	0.0585769788945639	1.48337674870887	0.0166250371074395	0.00869468453414761
20	0.928686194701853	0.0166934697292156	0.0617760128652236	1.43902539571945	0.0127487931034468	0.00743113450473182
30	0.935978315856115	0.014351613098825	0.0533982389111013	1.38487699113648	0.0103991716102459	0.0117160745001014
40	0.941484656539404	0.0127793999745145	0.0427546417724876	1.3357961403683	0.00874053961867829	0.0111819081374365
50	0.945899397014536	0.0116475362372759	0.0451977619970438	1.29321521097327	0.00748668355289489	0.0204613042721355
60	0.949572137557184	0.0107920992999587	0.0427766109584181	1.25659717687401	0.00649746042093103	0.018239832230174
70	0.95270428784449	0.0101219077007596	0.0376349481687531	1.2250985229094	0.00569311039843924	0.0210548404400043
80	0.955423264270016	0.0095820974008261	0.0377874067254215	1.19791620848887	0.00502402945933992	0.0235366528181253
90	0.957815360145762	0.00913763175447066	0.0377205169948804	1.17435988579453	0.00445742128601269	0.0288620536440772
100	0.959942085781994	0.00876506210941196	0.0375003105776678	1.15385473949349	0.00397058641601489	0.0287544968604592
150	0.967874992687575	0.00754314985882417	0.0300516810986067	1.08313358240808	0.00228719541294774	0.0335414575295871
200	0.973095125098157	0.00686330874200032	0.0303037361962702	1.04370276889766	0.0012836385740898	0.0337772755306845
500	0.986147961550111	0.00549128926482543	0.0219630473285971	0.982362845060529	-0.000925542759786823	0.0275971254767487
1000	0.992148210389831	0.00498158134919163	0.0191779243264831	0.9780158051003	-0.00182224360443857	0.02755048947319
