0.01	0.155751126172307
0.1	0.175260088000107
0.2	0.184912089615914
0.5	0.189616127929998
0.8	0.193400452928655
1	0.194688065495869
2	0.188804915163441
5	0.175419127331279
10	0.147742039486745
20	0.1408439089018
30	0.1356339973892
40	0.13220216074597
50	0.130972296329758
60	0.127739348953712
70	0.124775727777638
80	0.116915539912649
90	0.118154885024561
100	0.117015694593952
150	0.110926275705471
200	0.0940974327392916
500	0.0895597488547863
1000	0.0872213414262277
