0.001	0.01	0.1	1.01818731778991	0.0521264132629816	0.0424314148231432
0.001	0.01	0.2	0.99765979598291	0.0262478023374702	0.0533008327042095
0.001	0.01	0.3	0.989871724563223	0.0143420390619382	0.0463817925902405
0.001	0.01	0.4	0.987882754860969	-0.00118014561284557	0.039217381164252
0.001	0.01	0.5	0.987192348457639	-0.000136662195767619	0.0426732917385826
0.001	0.01	0.6	0.988059507248845	-0.00144159324132141	0.0198972321975615
0.001	0.01	0.7	0.990503957125261	0.00106931024366265	0.0338608120421422
0.001	0.01	0.8	0.994280099192702	0.000529993710075728	0.0281192201211976
0.001	0.01	0.9	0.995130388538561	0.0037951959982184	0.0332674488695309
0.001	0.01	1	0.995924019060126	0.0121968585833103	0.046327289395297
0.001	0.1	0.1	0.99819216247539	0.041184832191486	0.055188373561466
0.001	0.1	0.2	0.969253854346376	0.0215911850053396	0.0425490841050066
0.001	0.1	0.3	0.955257682465432	0.0111586189654095	0.045366976414769
0.001	0.1	0.4	0.952854055878037	0.00149596087744286	0.0332700589954653
0.001	0.1	0.5	0.954014269137437	0.00531844017006588	0.0436040155706727
0.001	0.1	0.6	0.955967513609053	0.00246486080929238	0.0311895299446534
0.001	0.1	0.7	0.957974891954042	0.00237083449767936	0.0377375312969447
0.001	0.1	0.8	0.958442935855482	0.00448846514732844	0.0464932647520328
0.001	0.1	0.9	0.958267130012013	0.00829025333809913	0.0405517086771937
0.001	0.1	1	0.958857957822245	0.0113562498264541	0.0342654625787142
0.001	1	0.1	0.983961610636805	0.03798536517677	0.0366086475013141
0.001	1	0.2	0.947783873807426	0.033001414621014	0.0427589791896448
0.001	1	0.3	0.936008493708415	0.0277701790680932	0.0536932242851947
0.001	1	0.4	0.938665415903785	0.0233594123039323	0.0490756309427401
0.001	1	0.5	0.939012605467521	0.020415674460351	0.051782843529933
0.001	1	0.6	0.945309553934261	0.0157953869050442	0.0644303245508714
0.001	1	0.7	0.948849640342021	0.0125844419465892	0.0454509142744659
0.001	1	0.8	0.944039344198202	0.019764075793918	0.0425438728711997
0.001	1	0.9	0.948272003518222	0.0194609861115756	0.0479007921598331
0.001	1	1	0.952461895810877	0.0172166076903144	0.054699077534136
0.001	10	0.1	1.01932857456813	0.0435369518738033	0.0499589357379646
0.001	10	0.2	0.98426570098503	0.0513508875797154	0.0746623917036594
0.001	10	0.3	0.963132460927799	0.05945418598535	0.0910004490889402
0.001	10	0.4	0.962299018102153	0.0547403631783293	0.0726032625577711
0.001	10	0.5	0.965643430793772	0.0513428586553933	0.0588080715383365
0.001	10	0.6	0.96613640538666	0.0511979578806005	0.07426678058802
0.001	10	0.7	0.973267833074247	0.0426610407543055	0.077494396751036
0.001	10	0.8	0.990434165658442	0.0323770978870972	0.0776384344085545
0.001	10	0.9	1.00651946408333	0.0214964377465369	0.0539103546369066
0.001	10	1	1.00752162471688	0.0209619718307109	0.0543739370224073
0.001	20	0.1	1.04830766796964	0.0476282744434928	0.0598362491526823
0.001	20	0.2	1.0041736955084	0.0559679234101957	0.0766979526240774
0.001	20	0.3	0.994237063271895	0.0638682956854966	0.0866389931826867
0.001	20	0.4	0.996770128206014	0.0520846346376507	0.0832440342219554
0.001	20	0.5	0.993204989152423	0.0560676345865194	0.0765889855522555
0.001	20	0.6	0.99392328757608	0.0562987427826298	0.0816520439393017
0.001	20	0.7	1.00112100956931	0.0494276706481438	0.0850527328463694
0.001	20	0.8	1.01462476577954	0.0434044427630471	0.0789844198263559
0.001	20	0.9	1.02788638775575	0.0340317017749917	0.0608146482078504
0.001	20	1	1.02792039541005	0.03402982314405	0.0608641021755302
0.001	60	0.1	1.0992132109188	0.053857211844437	0.0380570598508531
0.001	60	0.2	1.05467900951633	0.0573660596375554	0.057760503330261
0.001	60	0.3	1.0610850374913	0.0621989479246608	0.0609106692794184
0.001	60	0.4	1.05120171567294	0.0543308376982209	0.105414638565695
0.001	60	0.5	1.04945962256093	0.0641367826513493	0.103480371217667
0.001	60	0.6	1.0605836143544	0.0578148242890166	0.0778852394515731
0.001	60	0.7	1.07680041620472	0.0577568006110908	0.073702128324411
0.001	60	0.8	1.09378769687403	0.0569127680856148	0.0831916333196243
0.001	60	0.9	1.10759042591132	0.0550001934813023	0.0838412787075418
0.001	60	1	1.1076834610063	0.0549880679490038	0.0838701263312603
0.001	80	0.1	1.11639150867943	0.0528576278347162	0.0307408717516567
0.001	80	0.2	1.07280665767677	0.0578789224413054	0.0603666077780345
0.001	80	0.3	1.08084602187555	0.057847293274946	0.0708821025955674
0.001	80	0.4	1.06698140689426	0.0562527378274483	0.101020262658929
0.001	80	0.5	1.07124344995447	0.0631304277202468	0.0989131068859137
0.001	80	0.6	1.09089131322215	0.0573212399383019	0.0742895518294245
0.001	80	0.7	1.10559479633167	0.0586590371251308	0.0695848424226947
0.001	80	0.8	1.13330783809616	0.0576623508492646	0.074052131934289
0.001	80	0.9	1.14612706522024	0.0548936066691346	0.0750142513771163
0.001	80	1	1.1461253116474	0.0548670746271099	0.0750472891361363
0.001	100	0.1	1.134490741279	0.0516785880786999	0.0396864532175642
0.001	100	0.2	1.09359234991199	0.0568519518905216	0.0687877155800844
0.001	100	0.3	1.09778216919013	0.053002871306924	0.0729278802068924
0.001	100	0.4	1.08568937324099	0.0558070442387824	0.0874696648177013
0.001	100	0.5	1.09143989255059	0.0607946857183343	0.102905128191127
0.001	100	0.6	1.11705718325746	0.0565092556265733	0.0818915788818472
0.001	100	0.7	1.13257702267191	0.0599790906726352	0.0696364154082515
0.001	100	0.8	1.1680779049864	0.0589223948811115	0.068020867477879
0.001	100	0.9	1.17579992167037	0.057238267495552	0.0697483829047593
0.001	100	1	1.17579816363757	0.0572827512220811	0.0697833610907143
0.001	1000	0.1	1.61510209113373	0.0590695081949972	0.0425944178640602
0.001	1000	0.2	2.63152468641391	0.0415193719922886	0.0613069493278974
0.001	1000	0.3	4.00229992970164	0.0237514468220894	0.01763604122497
0.001	1000	0.4	5.39790331884969	0.0266577925421106	0.0360017152595623
0.001	1000	0.5	6.91648948437426	0.0237099969729409	0.00674030479288938
0.001	1000	0.6	7.81668744390875	0.0283365636301756	0.0283498743967709
0.001	1000	0.7	8.61614028429227	0.0299370980865002	0.0228787803098679
0.001	1000	0.8	8.88367537666288	0.0259816192530329	0.0131700133250525
0.001	1000	0.9	8.83794918701022	0.0274461044730295	0.0141769674985559
0.001	1000	1	8.86312541494329	0.0271968099266081	0.0160369036178486
0.01	0.01	0.1	1.01818731778991	0.0521264132629816	0.0424314148231432
0.01	0.01	0.2	0.99765979598291	0.0262478023374702	0.0533008327042095
0.01	0.01	0.3	0.989871724563223	0.0143420390619382	0.0463817925902405
0.01	0.01	0.4	0.987882754860969	-0.00118014561284557	0.039217381164252
0.01	0.01	0.5	0.987192348457639	-0.000136662195767619	0.0426732917385826
0.01	0.01	0.6	0.988059507248845	-0.00144159324132141	0.0198972321975615
0.01	0.01	0.7	0.990503957125261	0.00106931024366265	0.0338608120421422
0.01	0.01	0.8	0.994280099192702	0.000529993710075728	0.0281192201211976
0.01	0.01	0.9	0.995130388538561	0.0037951959982184	0.0332674488695309
0.01	0.01	1	0.995924019060126	0.0121968585833103	0.046327289395297
0.01	0.1	0.1	0.99819216247539	0.041184832191486	0.055188373561466
0.01	0.1	0.2	0.969253854346376	0.0215911850053396	0.0425490841050066
0.01	0.1	0.3	0.955257682465432	0.0111586189654095	0.045366976414769
0.01	0.1	0.4	0.952854055878037	0.00149596087744286	0.0332700589954653
0.01	0.1	0.5	0.954014269137437	0.00531844017006588	0.0436040155706727
0.01	0.1	0.6	0.955967513609053	0.00246486080929238	0.0311895299446534
0.01	0.1	0.7	0.957974891954042	0.00237083449767936	0.0377375312969447
0.01	0.1	0.8	0.958442935855482	0.00448846514732844	0.0464932647520328
0.01	0.1	0.9	0.958267130012013	0.00829025333809913	0.0405517086771937
0.01	0.1	1	0.958857957822245	0.0113562498264541	0.0342654625787142
0.01	1	0.1	0.983961610636805	0.03798536517677	0.0366086475013141
0.01	1	0.2	0.947783873807426	0.033001414621014	0.0427589791896448
0.01	1	0.3	0.936008493708415	0.0277701790680932	0.0536932242851947
0.01	1	0.4	0.938665415903785	0.0233594123039323	0.0490756309427401
0.01	1	0.5	0.939012605467521	0.020415674460351	0.051782843529933
