0.001	0.01	0.1	1.0080583041309	0.00639267858312317	0.0176405236949912
0.001	0.01	0.2	0.982819132491633	0.0216687342158275	-0.00249154671502517
0.001	0.01	0.3	0.974740457528663	0.0201051603599008	0.0434450748227309
0.001	0.01	0.4	0.969973209751899	0.0169787058289974	0.0582899852980745
0.001	0.01	0.5	0.969484751584007	0.0151440350325527	0.0663409027598754
0.001	0.01	0.6	0.970204364807968	0.0188305242138205	0.0842400493753572
0.001	0.01	0.7	0.970054725410223	0.0216007448288439	0.090726144103201
0.001	0.01	0.8	0.972836779477615	0.0224134359217064	0.0899619403560243
0.001	0.01	0.9	0.974393673563854	0.0187622946102225	0.0832567879318254
0.001	0.01	1	0.973499245337279	0.0198821045903154	0.0953215747283447
0.001	0.1	0.1	0.967999734060625	0.012939742834389	0.0472331926587006
0.001	0.1	0.2	0.934434790683018	0.0279141334375569	0.0369297739204325
0.001	0.1	0.3	0.927884798761528	0.0310817499356169	0.049922178490643
0.001	0.1	0.4	0.927330958726266	0.0294134176121131	0.0797246007234209
0.001	0.1	0.5	0.925256509942399	0.0268655370690859	0.076977420576887
0.001	0.1	0.6	0.923802573629589	0.0320210390946955	0.0958917271622209
0.001	0.1	0.7	0.926555945731053	0.0340570934481606	0.099720570015473
0.001	0.1	0.8	0.925911205648928	0.0366302861254481	0.101602554988802
0.001	0.1	0.9	0.926452274665495	0.0357083017384909	0.103223322829939
0.001	0.1	1	0.925503854793955	0.0349410171523663	0.0889674729160634
0.001	1	0.1	0.948011210166213	0.0238987920238353	0.0186604648872433
0.001	1	0.2	0.9166211950991	0.0384681321449856	0.0250563352249682
0.001	1	0.3	0.90133535090578	0.0564771623575545	0.0771821780568296
0.001	1	0.4	0.898292182594229	0.0624070094961484	0.101424237723669
0.001	1	0.5	0.8984423849561	0.0639523188457753	0.100526318552253
0.001	1	0.6	0.901035952588684	0.0676788929066701	0.117312947258809
0.001	1	0.7	0.904279003846743	0.0672783935828671	0.09892764527037
0.001	1	0.8	0.906840212793857	0.0626625814661926	0.0923618221585285
0.001	1	0.9	0.911173579516786	0.0601134738107918	0.098029675845806
0.001	1	1	0.911591693479386	0.0602123432909988	0.097795150864571
0.001	10	0.1	1.02415153288288	0.0404579815662781	0.0391146951962765
0.001	10	0.2	1.02259467819147	0.0537482343813196	0.0640344388428002
0.001	10	0.3	1.03000048933286	0.064406411523125	0.0832591647216235
0.001	10	0.4	1.04126497404166	0.0683196302170173	0.085449103678363
0.001	10	0.5	1.05831693957099	0.0712726388865341	0.107416285660291
0.001	10	0.6	1.07888365192812	0.0747549840327348	0.111517009144876
0.001	10	0.7	1.094498363788	0.0778561007114123	0.0979571604708816
0.001	10	0.8	1.09454865752663	0.0778646518382605	0.0979405571625016
0.001	10	0.9	1.09455674333309	0.0778728641887672	0.0979491972881757
0.001	10	1	1.09454693008094	0.0778654678581517	0.0979419472810313
0.001	20	0.1	1.08173947023544	0.0464823068842664	0.0305552437995677
