0.001	0.01	0.1	0.0910132522013329
0.001	0.01	0.2	0.128035519645897
0.001	0.01	0.3	0.16800980074552
0.001	0.01	0.4	0.187994039428249
0.001	0.01	0.5	0.172824842935552
0.001	0.01	0.6	0.165838264024576
0.001	0.01	0.7	0.128294254769123
0.001	0.01	0.8	0.143431735013504
0.001	0.01	0.9	0.115404888864396
0.001	0.01	1	0.110745959538444
0.001	0.1	0.1	0.10873322092457
0.001	0.1	0.2	0.149745148976884
0.001	0.1	0.3	0.176163520689308
0.001	0.1	0.4	0.198402484325565
0.001	0.1	0.5	0.186651583040024
0.001	0.1	0.6	0.182510815469459
0.001	0.1	0.7	0.173486551077277
0.001	0.1	0.8	0.181540683145673
0.001	0.1	0.9	0.17749933421553
0.001	0.1	1	0.168667321372782
0.001	1	0.1	0.143900177633523
0.001	1	0.2	0.203466603584543
0.001	1	0.3	0.222341577036815
0.001	1	0.4	0.231959496720892
0.001	1	0.5	0.235133482379241
0.001	1	0.6	0.231028950902231
0.001	1	0.7	0.200881003502019
0.001	1	0.8	0.188673877220261
0.001	1	0.9	0.187321888584923
0.001	1	1	0.187325642718609
0.001	10	0.1	0.238188668906282
0.001	10	0.2	0.223204637599641
0.001	10	0.3	0.20700810669132
0.001	10	0.4	0.20199804278986
0.001	10	0.5	0.207629840599837
0.001	10	0.6	0.207689552763221
0.001	10	0.7	0.207666422481333
0.001	10	0.8	0.207676817102217
0.001	10	0.9	0.207670760705826
0.001	10	1	0.207661863007874
0.001	20	0.1	0.222510617936935
0.001	20	0.2	0.205530632753161
0.001	20	0.3	0.190280924110099
0.001	20	0.4	0.193014666953169
0.001	20	0.5	0.19305350475548
0.001	20	0.6	0.193053197994288
0.001	20	0.7	0.193058485202672
0.001	20	0.8	0.193083821869753
0.001	20	0.9	0.193063078514758
0.001	20	1	0.193011965837544
0.001	30	0.1	0.211939255597888
0.001	30	0.2	0.192237589373847
0.001	30	0.3	0.183167043467012
0.001	30	0.4	0.183182117612247
0.001	30	0.5	0.183202339337992
0.001	30	0.6	0.183227732757561
0.001	30	0.7	0.183230503194809
0.001	30	0.8	0.183243868674295
0.001	30	0.9	0.183252769398807
0.001	30	1	0.183166143279153
0.001	40	0.1	0.207012435606117
0.001	40	0.2	0.180373960211985
0.001	40	0.3	0.177578437077189
0.001	40	0.4	0.177640765197296
0.001	40	0.5	0.177635626434344
0.001	40	0.6	0.177637866770488
0.001	40	0.7	0.177659237632879
0.001	40	0.8	0.177648474114759
0.001	40	0.9	0.177655981020398
0.001	40	1	0.177602229898683
0.001	50	0.1	0.203130077635281
0.001	50	0.2	0.177022753971036
0.001	50	0.3	0.177499503875673
0.001	50	0.4	0.177513237323377
0.001	50	0.5	0.177547114115702
0.001	50	0.6	0.17754264827407
0.001	50	0.7	0.177538204259233
0.001	50	0.8	0.177548222024618
0.001	50	0.9	0.177537804216623
0.001	50	1	0.177506512267871
0.001	60	0.1	0.19645460279296
0.001	60	0.2	0.177657121485292
0.001	60	0.3	0.177644840978106
0.001	60	0.4	0.177677717992533
0.001	60	0.5	0.177682185084377
0.001	60	0.6	0.177688140115323
0.001	60	0.7	0.177695646805568
0.001	60	0.8	0.177702165519362
0.001	60	0.9	0.177701535696922
0.001	60	1	0.177652969863348
0.001	70	0.1	0.195208075992267
0.001	70	0.2	0.177744231851104
0.001	70	0.3	0.177741719383516
0.001	70	0.4	0.177791652425081
0.001	70	0.5	0.177797438395908
0.001	70	0.6	0.177779952943951
0.001	70	0.7	0.177783919003194
0.001	70	0.8	0.177797167534279
0.001	70	0.9	0.17778562719492
0.001	70	1	0.17775309785804
0.001	80	0.1	0.192819595321125
0.001	80	0.2	0.177926536955689
0.001	80	0.3	0.177918894201691
0.001	80	0.4	0.177959549534503
0.001	80	0.5	0.177940227768187
0.001	80	0.6	0.177966404192016
0.001	80	0.7	0.177960562746963
0.001	80	0.8	0.17797246469721
0.001	80	0.9	0.177977188334483
0.001	80	1	0.17791658047544
0.001	90	0.1	0.190120900794458
0.001	90	0.2	0.178275751708401
0.001	90	0.3	0.178271671164832
