0.001	0.01	0.1	0.0813824412797882
0.001	0.01	0.2	0.127073628516622
0.001	0.01	0.3	0.167175623393318
0.001	0.01	0.4	0.160705753382597
0.001	0.01	0.5	0.157790644450137
0.001	0.01	0.6	0.171074993866944
0.001	0.01	0.7	0.182027680148213
0.001	0.01	0.8	0.174670598326187
0.001	0.01	0.9	0.160236769080915
0.001	0.01	1	0.164839189063908
0.001	0.1	0.1	0.0891367327976476
0.001	0.1	0.2	0.141458395901241
0.001	0.1	0.3	0.150250239426848
0.001	0.1	0.4	0.163465849226087
0.001	0.1	0.5	0.152778624223534
0.001	0.1	0.6	0.155744448932157
0.001	0.1	0.7	0.173042388156431
0.001	0.1	0.8	0.172505991987771
0.001	0.1	0.9	0.177996726583037
0.001	0.1	1	0.184622659487072
0.001	1	0.1	0.0917850707133683
0.001	1	0.2	0.147830101339728
0.001	1	0.3	0.143522540623905
0.001	1	0.4	0.174225492089307
0.001	1	0.5	0.171428401912685
0.001	1	0.6	0.181543234576724
0.001	1	0.7	0.189942547546329
0.001	1	0.8	0.167933772085639
0.001	1	0.9	0.179486564609199
0.001	1	1	0.180579868946714
0.001	10	0.1	0.0894168947312814
0.001	10	0.2	0.147933882816246
0.001	10	0.3	0.171095078237532
0.001	10	0.4	0.183462535329726
0.001	10	0.5	0.176623104810023
0.001	10	0.6	0.168282808884092
0.001	10	0.7	0.16258290079048
0.001	10	0.8	0.155749193828455
0.001	10	0.9	0.150123224572785
0.001	10	1	0.150076099534942
0.001	20	0.1	0.111806337544451
0.001	20	0.2	0.149386980986958
0.001	20	0.3	0.16221019218203
0.001	20	0.4	0.180718321184388
0.001	20	0.5	0.178394435565789
0.001	20	0.6	0.167268330998162
0.001	20	0.7	0.160957918916134
0.001	20	0.8	0.157502061834767
0.001	20	0.9	0.157513819754944
0.001	20	1	0.157485481573818
0.001	30	0.1	0.12957790150761
0.001	30	0.2	0.146936401887538
0.001	30	0.3	0.16400826984918
0.001	30	0.4	0.166962956093611
0.001	30	0.5	0.174670193305811
0.001	30	0.6	0.159989441601875
0.001	30	0.7	0.13022928511903
0.001	30	0.8	0.129784425474532
0.001	30	0.9	0.129769568318596
0.001	30	1	0.129773953127034
0.001	40	0.1	0.14706946744857
0.001	40	0.2	0.156839389113581
0.001	40	0.3	0.152696318026466
0.001	40	0.4	0.153923817509044
0.001	40	0.5	0.161541130815596
0.001	40	0.6	0.15288020969926
0.001	40	0.7	0.141816755360162
0.001	40	0.8	0.141823774974471
0.001	40	0.9	0.141818121870616
0.001	40	1	0.141786074853311
0.001	50	0.1	0.152075978978741
0.001	50	0.2	0.153265137717938
0.001	50	0.3	0.14059984127355
0.001	50	0.4	0.147777134810232
0.001	50	0.5	0.154960065610029
0.001	50	0.6	0.157213609322698
0.001	50	0.7	0.155194659258243
0.001	50	0.8	0.15520175053049
0.001	50	0.9	0.155177028463452
0.001	50	1	0.155172020808314
0.001	60	0.1	0.155547719873227
0.001	60	0.2	0.157164772590993
0.001	60	0.3	0.145525768319599
0.001	60	0.4	0.142724620656058
0.001	60	0.5	0.149565935359135
0.001	60	0.6	0.155177359506576
0.001	60	0.7	0.156635476553567
0.001	60	0.8	0.156639410097422
0.001	60	0.9	0.156630452237514
0.001	60	1	0.156596589296813
0.001	70	0.1	0.148216583197405
0.001	70	0.2	0.15598304385319
0.001	70	0.3	0.152220259554253
0.001	70	0.4	0.140859047219914
